2.447260423520360995e+00
1.133475004035503053e+00
1.560378335268441496e+00
6.468727649341414754e-01
1.716939224264821151e+00
1.123606829055319167e+00
1.143001308850327247e+00
8.386001960169658931e-01
1.247763863228342540e+00
8.295012237695916779e-01
